business_code,cust_number,name_customer,clear_date,business_year,doc_id,posting_date,document_create_date,document_create_date_alt,due_in_date,invoice_currency,document_type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U001,0200769623,WAL-MAR co,,2020.0,1930724681.0,2020-04-02,20200331,20200402,20200417.0,USD,RV,1.0,,14573.99,20200402.0,NAH4,1930724681.0,1
U001,0200769623,WAL-MAR systems,2019-01-18 00:00:00,2019.0,1928580452.0,2019-01-08,20190106,20190108,20190123.0,USD,RV,1.0,,3748.84,20190108.0,NAH4,1928580452.0,0
U001,0200769623,WAL-MAR associates,2019-03-12 00:00:00,2019.0,1928877956.0,2019-02-28,20190228,20190228,20190315.0,USD,RV,1.0,,2916.2,20190228.0,NAH4,1928877956.0,0
U001,0200707822,PUBLI ,2020-02-03 00:00:00,2020.0,1930414166.0,2020-01-19,20200120,20200119,20200203.0,USD,RV,1.0,,149549.88,20200119.0,NAA8,1930414166.0,0
U001,200148860,DOLLA ,2019-02-22 00:00:00,2019.0,1928757384.0,2019-02-08,20190207,20190208,20190223.0,USD,RV,1.0,,14824.32,20190208.0,NAA8,1928757384.0,0
U001,0200769623,WAL-MAR llc,2019-08-13 00:00:00,2019.0,1929662430.0,2019-07-26,20190725,20190726,20190810.0,USD,RV,1.0,,5323.97,20190726.0,NAH4,1929662430.0,0
U001,0200353024,DECA llc,2019-02-13 00:00:00,2019.0,1928779326.0,2019-02-11,20190211,20190211,20190211.0,USD,RV,1.0,,2223.72,20190201.0,NAM2,1928779326.0,0
U001,0200705742,DOT ,2019-09-30 00:00:00,2019.0,1929808088.0,2019-08-29,20190829,20190829,20190930.0,USD,RV,1.0,,689.21,20190829.0,NA32,1929808088.0,0
U001,0200762301,C&S WH trust,2019-11-05 00:00:00,2019.0,1930035193.0,2019-10-21,20191020,20191021,20191105.0,USD,RV,1.0,,10380.24,20191021.0,NAC6,1930035193.0,0
U001,0200726979,BJ'S  ,2019-01-29 00:00:00,2019.0,1928614848.0,2019-01-14,20190112,20190114,20190129.0,USD,RV,1.0,,157.31,20190114.0,NAA8,1928614848.0,0
U001,0200778355,US  llc,2020-01-22 00:00:00,2020.0,1930378234.0,2020-01-09,20200108,20200109,20200124.0,USD,RV,1.0,,29788.21,20200109.0,NAA8,1930378234.0,0
U001,0200769623,WAL-MAR co,2019-03-22 00:00:00,2019.0,1928939873.0,2019-03-11,20190310,20190311,20190326.0,USD,RV,1.0,,52186.1,20190311.0,NAH4,1928939873.0,0
U001,0200706844,WINC ,2019-06-21 00:00:00,2019.0,1929436727.0,2019-06-06,20190605,20190606,20190621.0,USD,RV,1.0,,9479.2,20190606.0,NAA8,1929436727.0,0
U001,CCCA02,KRAFT  associates,2019-05-31 00:00:00,2019.0,1929168722.0,2019-04-20,20190418,20190420,20190525.0,USD,RV,1.0,,12278.75,20190420.0,NAG2,1929168722.0,0
U001,0200739006,AL corp,2020-01-14 00:00:00,2020.0,1930337003.0,2019-12-31,20191230,20191231,20200115.0,USD,RV,1.0,,21334.1,20191231.0,NAA8,1930337003.0,0
U001,0100044048,CJ  systems,2019-02-06 00:00:00,2019.0,1928536360.0,2019-01-03,20181231,20190103,20190118.0,USD,RV,1.0,,767.5,20190103.0,NAA8,1928536360.0,0
U001,CCU013,KRAFT F in,2019-11-27 00:00:00,2019.0,1929927053.0,2019-09-29,20190930,20190929,20190929.0,USD,RV,1.0,,3293.68,20190929.0,NAX2,1929927053.0,0
U001,0200769623,WAL-MAR us,,2020.0,1930655423.0,2020-03-17,20200316,20200317,20200401.0,USD,RV,1.0,,31899.42,20200317.0,NAH4,1930655423.0,1
U001,0200744019,TARG corporation,2020-02-14 00:00:00,2020.0,1930455543.0,2020-01-30,20200130,20200130,20200214.0,USD,RV,1.0,,7664.54,20200130.0,NAA8,1930455543.0,0
U001,0200769623,WAL-MAR in,2019-08-13 00:00:00,2019.0,1929686496.0,2019-08-03,20190801,20190803,20190818.0,USD,RV,1.0,,24752.63,20190803.0,NAH4,1929686496.0,0
U001,0200915438,GROC corp,2020-02-21 00:00:00,2020.0,1930477819.0,2020-02-06,20200205,20200206,20200221.0,USD,RV,1.0,,14377.0,20200206.0,NAA8,1930477819.0,0
U001,CCU013,KRAFT F us,2019-03-01 00:00:00,2019.0,1928544672.0,2018-12-31,20181231,20181231,20181231.0,USD,RV,1.0,,14873.4,20181231.0,NAX2,1928544672.0,0
CA02,0140104409,LOB systems,2019-09-27 00:00:00,2019.0,2960579347.0,2019-09-13,20190913,20190913,20190925.0,CAD,RV,1.0,,66017.26,20190915.0,CA10,2960579347.0,0
U001,0100001452,COASTAL  us,2020-03-03 00:00:00,2020.0,1930507843.0,2020-02-17,20200210,20200217,20200303.0,USD,RV,1.0,,8800.78,20200217.0,NAA8,1930507843.0,0
U001,0200776463,KROGE foundation,2019-07-03 00:00:00,2019.0,1929502053.0,2019-06-18,20190617,20190618,20190703.0,USD,RV,1.0,,66874.68,20190618.0,NAA8,1929502053.0,0
U001,0200705742,DOT co,2019-07-09 00:00:00,2019.0,1929446015.0,2019-06-06,20190606,20190606,20190708.0,USD,RV,1.0,,55201.39,20190606.0,NA32,1929446015.0,0
U001,0200761734,H E BUT co,2019-06-20 00:00:00,2019.0,1929441752.0,2019-06-06,20190605,20190606,20190621.0,USD,RV,1.0,,6417.53,20190606.0,NAA8,1929441752.0,0
U001,0200769623,WAL-MAR us,2019-12-17 00:00:00,2019.0,1930212334.0,2019-12-05,20191203,20191205,20191220.0,USD,RV,1.0,,3539.92,20191205.0,NAH4,1930212334.0,0
U001,0200771157,WEIS foundation,2020-02-25 00:00:00,2020.0,1930508312.0,2020-02-10,20200210,20200210,20200225.0,USD,RV,1.0,,28860.03,20200210.0,NAA8,1930508312.0,0
U001,0200742791,QUI foundation,2019-09-05 00:00:00,2019.0,1929754757.0,2019-08-21,20190816,20190821,20190905.0,USD,RV,1.0,,5026.39,20190821.0,NAA8,1929754757.0,0
CA02,0140105847,GORDON F corp,2020-02-17 00:00:00,2020.0,2960612550.0,2020-02-05,20200205,20200205,20200217.0,CAD,RV,1.0,,3347.4,20200207.0,CA10,2960612550.0,0
U001,0200769623,WAL-MAR co,2019-12-16 00:00:00,2019.0,1930207836.0,2019-12-03,20191201,20191203,20191218.0,USD,RV,1.0,,9439.72,20191203.0,NAH4,1930207836.0,0
U001,0200416837,DEC llc,2020-01-27 00:00:00,2020.0,1930426385.0,2020-01-22,20200122,20200122,20200123.0,USD,RV,1.0,,30094.23,20200116.0,NAM1,1930426385.0,0
CA02,0140104423,METRO  trust,2019-12-16 00:00:00,2019.0,2960596468.0,2019-11-29,20191129,20191129,20191212.0,CAD,RV,1.0,,355287.87,20191202.0,CA10,2960596468.0,0
U001,0200769623,WAL-MAR corporation,2019-12-04 00:00:00,2019.0,1930187461.0,2019-11-22,20191123,20191122,20191207.0,USD,RV,1.0,,471.56,20191122.0,NAH4,1930187461.0,0
U001,0200759878,SA llc,2020-02-18 00:00:00,2020.0,1930461868.0,2020-01-31,20200131,20200131,20200215.0,USD,RV,1.0,,43622.62,20200131.0,NAH4,1930461868.0,0
CA02,0140104409,LOB us,2019-08-19 00:00:00,2019.0,2960568983.0,2019-08-01,20190801,20190801,20190820.0,CAD,RV,1.0,,118084.09,20190810.0,CA10,2960568983.0,0
U001,0200786288,FAMILY corp,,2020.0,1930800077.0,2020-04-20,20200418,20200420,20200505.0,USD,RV,1.0,,13421.72,20200420.0,NAC6,1930800077.0,1
U001,0200769623,WAL-MAR llc,2019-05-20 00:00:00,2019.0,1929231548.0,2019-05-01,20190430,20190501,20190516.0,USD,RV,1.0,,964.8,20190501.0,NAH4,1929231548.0,0
U001,0200592182,DECA co,2020-02-03 00:00:00,2020.0,1930443483.0,2020-01-27,20200127,20200127,20200208.0,USD,RV,1.0,,382.56,20200116.0,NAM4,1930443483.0,0
U002,0200501669,WAL MA ,2019-04-09 00:00:00,2019.0,1990565328.0,2019-02-28,20190226,20190228,20190404.0,USD,RV,1.0,,55906.26,20190228.0,NAG2,1990565328.0,0
CA02,0140104429,COSTCO systems,,2020.0,2960631491.0,2020-05-06,20200506,20200506,20200516.0,CAD,RV,1.0,,37625.96,20200506.0,CA10,2960631491.0,1
U001,0200769623,WAL-MAR trust,2019-10-01 00:00:00,2019.0,1929877336.0,2019-09-15,20190915,20190915,20190930.0,USD,RV,1.0,,6629.64,20190915.0,NAH4,1929877336.0,0
U001,0200726979,BJ'S  co,,2020.0,1930654592.0,2020-03-16,20200316,20200316,20200331.0,USD,RV,1.0,,508.67,20200316.0,NAA8,1930654592.0,1
U001,0200974851,RESTA in,2019-12-17 00:00:00,2019.0,1930201017.0,2019-11-27,20191127,20191127,20191217.0,USD,RV,1.0,,757.24,20191127.0,NAD1,1930201017.0,0
U001,0200749730,PERFOR in,2019-07-19 00:00:00,2019.0,1929573574.0,2019-07-08,20190703,20190708,20190723.0,USD,RV,1.0,,25167.63,20190708.0,NAA8,1929573574.0,0
U001,0200769623,WAL-MAR in,2019-09-23 00:00:00,2019.0,1929827915.0,2019-09-06,20190904,20190906,20190921.0,USD,RV,1.0,,19705.91,20190906.0,NAH4,1929827915.0,0
U001,0200794332,COST foundation,2019-12-17 00:00:00,2019.0,1929826574.0,2019-09-03,20190903,20190903,20190918.0,USD,RV,1.0,,1507.35,20190903.0,NAAX,1929826574.0,0
U001,0200148860,DOLLA us,2020-03-11 00:00:00,2020.0,1930563568.0,2020-02-24,20200224,20200224,20200310.0,USD,RV,1.0,,134165.51,20200224.0,NAA8,1930563568.0,0
U001,0200726979,BJ'S  co,2019-05-06 00:00:00,2019.0,1929159874.0,2019-04-19,20190417,20190419,20190504.0,USD,RV,1.0,,9222.81,20190419.0,NAA8,1929159874.0,0
U001,0200772670,ASSOCIAT us,2019-09-16 00:00:00,2019.0,1929814386.0,2019-08-30,20190830,20190830,20190914.0,USD,RV,1.0,,423.97,20190830.0,NAU5,1929814386.0,0
CA02,0140105785,SHOPPE systems,2019-05-03 00:00:00,2019.0,2960541235.0,2019-04-12,20190412,20190412,20190427.0,CAD,RV,1.0,,1195.14,20190417.0,CA10,2960541235.0,0
U001,0200779906,BOZZU corp,2020-02-14 00:00:00,2020.0,1930453340.0,2020-01-29,20200129,20200129,20200213.0,USD,RV,1.0,,50018.79,20200129.0,NAA8,1930453340.0,0
U001,0200749782,KROG corp,2019-11-21 00:00:00,2019.0,1930113569.0,2019-11-06,20191106,20191106,20191121.0,USD,RV,1.0,,86308.7,20191106.0,NAA8,1930113569.0,0
U001,0200769623,WAL-MAR llc,2020-01-21 00:00:00,2020.0,1930383987.0,2020-01-09,20200110,20200109,20200124.0,USD,RV,1.0,,471.56,20200109.0,NAH4,1930383987.0,0
U001,0200769623,WAL-MAR ,,2020.0,1930855537.0,2020-05-04,20200503,20200504,20200519.0,USD,RV,1.0,,654.1,20200504.0,NAH4,1930855537.0,1
U001,0200706844,WINC corporation,2019-03-18 00:00:00,2019.0,1928874009.0,2019-03-01,20190228,20190301,20190316.0,USD,RV,1.0,,16780.03,20190301.0,NAA8,1928874009.0,0
U001,200769623,WAL-MAR corporation,,2020.0,1930685728.0,2020-03-23,20200323,20200323,20200407.0,USD,RV,1.0,,3433.47,20200323.0,NAH4,1930685728.0,1
U001,0200763489,GENERAL us,2019-06-05 00:00:00,2019.0,1929055390.0,2019-04-01,20190330,20190401,20190605.0,USD,RV,1.0,,13131.1,20190401.0,NAGD,1929055390.0,0
U002,0100043903,CARIB systems,2019-08-13 00:00:00,2019.0,1990567910.0,2019-07-15,20190715,20190715,20190819.0,USD,RV,1.0,,15055.2,20190715.0,NAG2,1990567910.0,0
U001,0200769623,WAL-MAR us,2019-03-22 00:00:00,2019.0,1928907442.0,2019-03-06,20190305,20190306,20190321.0,USD,RV,1.0,,244.24,20190306.0,NAH4,1928907442.0,0
CA02,0140104429,COSTCO corp,2019-04-12 00:00:00,2019.0,2960537532.0,2019-03-26,20190327,20190326,20190406.0,CAD,RV,1.0,,28697.74,20190327.0,CA10,2960537532.0,0
U001,0200609331,KROG ,,2020.0,1930577750.0,2020-02-27,20200227,20200227,20200313.0,USD,RV,1.0,,14865.26,20200227.0,NAA8,1930577750.0,1
U001,0200418007,AM co,2019-12-12 00:00:00,2019.0,1930198905.0,2019-11-27,20191126,20191127,20191212.0,USD,RV,1.0,,7520.8,20191127.0,NAA8,1930198905.0,0
U001,0100021540,MASTER corp,2019-09-19 00:00:00,2019.0,1929368074.0,2019-05-23,20190523,20190523,20190920.0,USD,RV,1.0,,495.0,20190523.0,NAVL,1929368074.0,0
U001,0140142846,MONDE foundation,2019-08-22 00:00:00,2019.0,1929523928.0,2019-06-21,20190621,20190621,20190820.0,USD,RV,1.0,,63536.2,20190621.0,NACB,1929523928.0,0
U001,0200704045,RA in,2020-02-27 00:00:00,2020.0,1930517241.0,2020-02-12,20200212,20200212,20200227.0,USD,RV,1.0,,82653.33,20200212.0,NAA8,1930517241.0,0
U001,0100016691,BAY  in,2019-10-30 00:00:00,2019.0,1929914300.0,2019-09-23,20190923,20190923,20191023.0,USD,RV,1.0,,15088.0,20190923.0,NAD5,1929914300.0,0
U001,0200769623,WAL-MAR in,2019-12-23 00:00:00,2019.0,1930270320.0,2019-12-12,20191211,20191212,20191227.0,USD,RV,1.0,,61359.53,20191212.0,NAH4,1930270320.0,0
U001,0200726979,BJ'S  llc,2019-04-29 00:00:00,2019.0,1929155996.0,2019-04-14,20190417,20190414,20190429.0,USD,RV,1.0,,438.95,20190414.0,NAA8,1929155996.0,0
U001,0200793568,SUPE llc,,2020.0,1930783509.0,2020-04-13,20200414,20200413,20200428.0,USD,RV,1.0,,104325.98,20200413.0,NAA8,1930783509.0,1
U001,0200353024,DECA systems,2019-12-26 00:00:00,2019.0,1930293707.0,2019-12-18,20191218,20191218,20191226.0,USD,RV,1.0,,1680.95,20191216.0,NAM2,1930293707.0,0
U001,0200769623,WAL-MAR llc,2019-12-06 00:00:00,2019.0,1930189438.0,2019-11-26,20191124,20191126,20191211.0,USD,RV,1.0,,22815.58,20191126.0,NAH4,1930189438.0,0
U001,200769623,WAL-MAR us,2019-04-15 00:00:00,2019.0,1929080645.0,2019-04-04,20190404,20190404,20190419.0,USD,RV,1.0,,1897.5,20190404.0,NAH4,1929080645.0,0
U001,0200337148,COAS foundation,2019-01-17 00:00:00,2019.0,1928559311.0,2019-01-02,20190103,20190102,20190117.0,USD,RV,1.0,,4272.1,20190102.0,NAA8,1928559311.0,0
U001,0200728652,F &  ,2019-02-25 00:00:00,2019.0,1928745683.0,2019-02-08,20190205,20190208,20190223.0,USD,RV,1.0,,174.6,20190208.0,NAA8,1928745683.0,0
U001,0200132251,SUPERB corp,2019-02-14 00:00:00,2019.0,1928712503.0,2019-01-30,20190130,20190130,20190214.0,USD,RV,1.0,,11280.0,20190130.0,NAA8,1928712503.0,0
U001,0100015557,BI co,2019-04-29 00:00:00,2019.0,1929156543.0,2019-04-16,20190416,20190416,20190501.0,USD,RV,1.0,,31181.82,20190416.0,NAA8,1929156543.0,0
U001,0200769623,WAL-MAR llc,2020-01-22 00:00:00,2020.0,1930388090.0,2020-01-10,20200111,20200110,20200125.0,USD,RV,1.0,,471.56,20200110.0,NAH4,1930388090.0,0
U001,0200942148,BRADY systems,2019-05-10 00:00:00,2019.0,1928894889.0,2019-03-04,20190304,20190304,20190403.0,USD,RV,1.0,,16675.2,20190304.0,NAD5,1928894889.0,0
U001,0100036538,DENVER systems,2019-08-02 00:00:00,2019.0,1929651650.0,2019-07-26,20190723,20190726,20190810.0,USD,RV,1.0,,13365.12,20190726.0,NAA8,1929651650.0,0
U001,0200769623,WAL-MAR ,2020-01-21 00:00:00,2020.0,1930371917.0,2020-01-08,20200108,20200108,20200123.0,USD,RV,1.0,,32065.16,20200108.0,NAH4,1930371917.0,0
U001,0100031704,DELHAIZE corp,2019-12-24 00:00:00,2019.0,1930218275.0,2019-12-04,20191204,20191204,20191219.0,USD,RV,1.0,,11927.29,20191204.0,NAA8,1930218275.0,0
U001,0200769623,WAL-MAR foundation,2019-07-19 00:00:00,2019.0,1929588034.0,2019-07-09,20190708,20190709,20190724.0,USD,RV,1.0,,61852.98,20190709.0,NAH4,1929588034.0,0
U001,0200795490,HY -  foundation,,2020.0,1930806381.0,2020-04-20,20200421,20200420,20200505.0,USD,RV,1.0,,76855.13,20200420.0,NAA8,1930806381.0,1
U001,0200769623,WAL-MAR in,2019-09-24 00:00:00,2019.0,1929869775.0,2019-09-14,20190912,20190914,20190929.0,USD,RV,1.0,,15148.11,20190914.0,NAH4,1929869775.0,0
U001,200776463,KROGE corp,2019-02-19 00:00:00,2019.0,1928721224.0,2019-02-01,20190201,20190201,20190216.0,USD,RV,1.0,,124495.44,20190201.0,NAA8,1928721224.0,0
U001,0200486270,BAR foundation,2019-01-18 00:00:00,2019.0,1928545486.0,2019-01-03,20181231,20190103,20190118.0,USD,RV,1.0,,2166.0,20190103.0,NAA8,1928545486.0,0
U001,0200769623,WAL-MAR associates,2019-09-24 00:00:00,2019.0,1929861558.0,2019-09-12,20190911,20190912,20190927.0,USD,RV,1.0,,19032.05,20190912.0,NAH4,1929861558.0,0
U001,0200726979,BJ'S  co,2019-08-16 00:00:00,2019.0,1929680485.0,2019-08-01,20190731,20190801,20190816.0,USD,RV,1.0,,370.02,20190801.0,NAA8,1929680485.0,0
U001,0200705742,DOT corp,2019-09-30 00:00:00,2019.0,1929872772.0,2019-09-13,20190913,20190913,20191015.0,USD,RV,1.0,,1245.95,20190913.0,NA32,1929872772.0,0
U001,0200707822,PUBLI co,2019-11-13 00:00:00,2019.0,1929959083.0,2019-10-04,20191004,20191004,20191113.0,USD,RV,1.0,,3198.72,20191004.0,NAWU,1929959083.0,0
U001,0200769623,WAL-MAR trust,2019-09-27 00:00:00,2019.0,1929881030.0,2019-09-17,20190917,20190917,20191002.0,USD,RV,1.0,,64495.17,20190917.0,NAH4,1929881030.0,0
U001,0200794332,COST corp,,2020.0,1930814923.0,2020-04-22,20200422,20200422,20200507.0,USD,RV,1.0,,50467.1,20200422.0,NAAX,1930814923.0,1
U001,0200744019,TARG us,2020-02-10 00:00:00,2020.0,1930507991.0,2020-02-10,20200210,20200210,20200225.0,USD,RV,1.0,,2630.4,20200210.0,NAA8,1930507991.0,0
U001,0200744019,TARG llc,2019-07-02 00:00:00,2019.0,1929492444.0,2019-06-15,20190614,20190615,20190630.0,USD,RV,1.0,,11650.74,20190615.0,NAA8,1929492444.0,0
U001,0200707005,KING S in,2019-08-05 00:00:00,2019.0,1929632822.0,2019-07-19,20190717,20190719,20190803.0,USD,RV,1.0,,121333.82,20190719.0,NAA8,1929632822.0,0
U001,0200744019,TARG in,2019-12-26 00:00:00,2019.0,1930225776.0,2019-12-07,20191206,20191207,20191222.0,USD,RV,1.0,,16980.76,20191207.0,NAA8,1930225776.0,0
U001,0200780383,MEIJ systems,2019-11-29 00:00:00,2019.0,1930123716.0,2019-11-07,20191107,20191107,20191122.0,USD,RV,1.0,,141175.52,20191107.0,NAA8,1930123716.0,0
U001,0200769623,WAL-MAR trust,2020-01-27 00:00:00,2020.0,1930366308.0,2020-01-08,20200107,20200108,20200123.0,USD,RV,1.0,,19906.62,20200108.0,NAH4,1930366308.0,0
CA02,0140106293,ATLANT in,2020-01-27 00:00:00,2020.0,2960606038.0,2020-01-09,20200109,20200109,20200127.0,CAD,RV,1.0,,174.11,20200117.0,CA10,2960606038.0,0
U001,0200769623,WAL-MAR in,2019-11-15 00:00:00,2019.0,1930091543.0,2019-11-05,20191102,20191105,20191120.0,USD,RV,1.0,,15348.98,20191105.0,NAH4,1930091543.0,0
U001,0200759878,SA foundation,2019-03-15 00:00:00,2019.0,1928877010.0,2019-02-28,20190228,20190228,20190315.0,USD,RV,1.0,,45598.57,20190228.0,NAH4,1928877010.0,0
U001,0200148860,DOLLA corp,2020-03-03 00:00:00,2020.0,1930531597.0,2020-02-17,20200217,20200217,20200303.0,USD,RV,1.0,,78262.29,20200217.0,NAA8,1930531597.0,0
U001,0200148860,DOLLA associates,2019-11-15 00:00:00,2019.0,1930078438.0,2019-11-01,20191031,20191101,20191116.0,USD,RV,1.0,,14776.32,20191101.0,NAA8,1930078438.0,0
U001,200769623,WAL-MAR co,2019-05-02 00:00:00,2019.0,1929185553.0,2019-04-22,20190422,20190422,20190507.0,USD,RV,1.0,,51654.6,20190422.0,NAH4,1929185553.0,0
U001,0200794332,COST associates,2019-03-22 00:00:00,2019.0,1928918677.0,2019-03-06,20190306,20190306,20190321.0,USD,RV,1.0,,28574.17,20190306.0,NAAX,1928918677.0,0
U001,0200749225,SUPER  trust,2019-06-03 00:00:00,2019.0,1929330450.0,2019-05-17,20190516,20190517,20190601.0,USD,RV,1.0,,46621.74,20190517.0,NAA8,1929330450.0,0
U001,0200772670,ASSOCIAT us,2019-11-13 00:00:00,2019.0,1930056968.0,2019-10-27,20191028,20191027,20191111.0,USD,RV,1.0,,146324.22,20191027.0,NAU5,1930056968.0,0
U001,0200337148,COAS co,2020-02-13 00:00:00,2020.0,1930454388.0,2020-01-29,20200129,20200129,20200213.0,USD,RV,1.0,,14478.52,20200129.0,NAA8,1930454388.0,0
U001,0200769623,WAL-MAR systems,2019-05-16 00:00:00,2019.0,1929260010.0,2019-05-06,20190504,20190506,20190521.0,USD,RV,1.0,,16176.09,20190506.0,NAH4,1929260010.0,0
U001,0200778870,C corporation,2020-02-25 00:00:00,2020.0,1930477690.0,2020-02-07,20200205,20200207,20200222.0,USD,RV,1.0,,13221.8,20200207.0,NAA8,1930477690.0,0
CA02,0140106347,F J W foundation,2019-07-18 00:00:00,2019.0,2960560257.0,2019-07-04,20190704,20190704,20190721.0,CAD,RV,1.0,,9051.36,20190711.0,CA10,2960560257.0,0
U001,0200725421,BEN  systems,2019-05-02 00:00:00,2019.0,1929197984.0,2019-04-24,20190423,20190424,20190509.0,USD,RV,1.0,,60682.49,20190424.0,NAA8,1929197984.0,0
CA02,0140104409,LOB llc,2019-04-08 00:00:00,2019.0,2960535118.0,2019-03-18,20190318,20190318,20190406.0,CAD,RV,1.0,,116288.88,20190327.0,CA10,2960535118.0,0
U001,0200759878,SA foundation,2020-01-24 00:00:00,2020.0,1930364559.0,2020-01-09,20200107,20200109,20200124.0,USD,RV,1.0,,61977.14,20200109.0,NAH4,1930364559.0,0
U001,0200769623,WAL-MAR us,2020-02-27 00:00:00,2020.0,1930530853.0,2020-02-16,20200215,20200216,20200302.0,USD,RV,1.0,,661.11,20200216.0,NAH4,1930530853.0,0
U001,0200759878,SA systems,2019-08-13 00:00:00,2019.0,1929669686.0,2019-07-28,20190727,20190728,20190812.0,USD,RV,1.0,,14257.87,20190728.0,NAH4,1929669686.0,0
U001,0200744019,TARG foundation,2019-11-21 00:00:00,2019.0,1930098490.0,2019-11-06,20191105,20191106,20191121.0,USD,RV,1.0,,5208.5,20191106.0,NAA8,1930098490.0,0
U001,0200769623,WAL-MAR trust,2019-01-30 00:00:00,2019.0,1928644166.0,2019-01-19,20190117,20190119,20190203.0,USD,RV,1.0,,71694.92,20190119.0,NAH4,1928644166.0,0
U001,0200780383,MEIJ co,2019-08-22 00:00:00,2019.0,1929712529.0,2019-08-06,20190806,20190806,20190821.0,USD,RV,1.0,,115505.35,20190806.0,NAA8,1929712529.0,0
U001,CCCA02,KRAFT  in,2020-03-27 00:00:00,2020.0,1930493268.0,2020-02-09,20200207,20200209,20200315.0,USD,RV,1.0,,9119.72,20200209.0,NAG2,1930493268.0,0
CA02,0140104429,COSTCO trust,2019-01-30 00:00:00,2019.0,2960522331.0,2019-01-14,20190114,20190114,20190125.0,CAD,RV,1.0,,25699.08,20190115.0,CA10,2960522331.0,0
U001,0200936373,SUPE ,2019-05-28 00:00:00,2019.0,1929291169.0,2019-05-10,20190510,20190510,20190525.0,USD,RV,1.0,,16584.07,20190510.0,NAA8,1929291169.0,0
U001,0200797452,US  trust,2019-10-21 00:00:00,2019.0,1929953997.0,2019-10-02,20191002,20191002,20191017.0,USD,RV,1.0,,41163.81,20191002.0,NAA8,1929953997.0,0
U001,0200712187,SPAR systems,2019-05-31 00:00:00,2019.0,1929327910.0,2019-05-16,20190516,20190516,20190531.0,USD,RV,1.0,,91858.31,20190516.0,NAA8,1929327910.0,0
U001,0200772670,ASSOCIAT systems,,2020.0,1930814708.0,2020-04-22,20200422,20200422,20200507.0,USD,RV,1.0,,59811.88,20200422.0,NAU5,1930814708.0,1
U001,0200793830,M llc,2020-01-30 00:00:00,2020.0,1930390729.0,2020-01-11,20200111,20200111,20200126.0,USD,RV,1.0,,63832.05,20200111.0,NAA8,1930390729.0,0
U001,0200764795,SYSCO  llc,2019-01-28 00:00:00,2019.0,1928596733.0,2019-01-09,20190109,20190109,20190124.0,USD,RV,1.0,,5347.0,20190109.0,NAA8,1928596733.0,0
U001,CCU013,KRAFT F corporation,2020-02-28 00:00:00,2020.0,1930357963.0,2020-01-06,20200106,20200106,20200106.0,USD,RV,1.0,,27044.05,20200106.0,NAX2,1930357963.0,0
CA02,CCU001,KRAFT  co,2019-03-01 00:00:00,2019.0,2960523296.0,2019-01-24,20190124,20190124,20190301.0,CAD,RV,1.0,,35799.0,20190125.0,NAG2,2960523296.0,0
U001,200780383,MEIJ foundation,2019-02-08 00:00:00,2019.0,1928665368.0,2019-01-23,20190123,20190123,20190207.0,USD,RV,1.0,,43861.99,20190123.0,NAA8,1928665368.0,0
U001,0200769623,WAL-MAR corp,2019-09-12 00:00:00,2019.0,1929820167.0,2019-09-02,20190901,20190902,20190917.0,USD,RV,1.0,,759.96,20190902.0,NAH4,1929820167.0,0
U001,0200704858,WAKE foundation,2019-11-25 00:00:00,2019.0,1930153312.0,2019-11-14,20191114,20191114,20191129.0,USD,RV,1.0,,17201.35,20191114.0,NAA8,1930153312.0,0
U001,0200781803,JRD llc,2019-09-23 00:00:00,2019.0,1929826248.0,2019-09-03,20190903,20190903,20190923.0,USD,RV,1.0,,2073.73,20190903.0,NAD1,1929826248.0,0
U001,0200515231,US  systems,2019-08-27 00:00:00,2019.0,1929726171.0,2019-08-11,20190809,20190811,20190826.0,USD,RV,1.0,,32695.61,20190811.0,NAA8,1929726171.0,0
U001,0200769623,WAL-MAR in,2019-05-20 00:00:00,2019.0,1929273495.0,2019-05-08,20190507,20190508,20190523.0,USD,RV,1.0,,22105.11,20190508.0,NAH4,1929273495.0,0
U001,0200724999,GILSTE llc,2020-02-14 00:00:00,2020.0,1930450393.0,2020-01-29,20200128,20200129,20200208.0,USD,RV,1.0,,53586.0,20200129.0,NA10,1930450393.0,0
CA02,0140106372,G T  llc,2020-01-24 00:00:00,2020.0,2960606327.0,2020-01-13,20200113,20200113,20200125.0,CAD,RV,1.0,,4333.82,20200115.0,CA10,2960606327.0,0
U001,0200780383,MEIJ in,2019-05-08 00:00:00,2019.0,1929188442.0,2019-04-23,20190422,20190423,20190508.0,USD,RV,1.0,,8498.67,20190423.0,NAA8,1929188442.0,0
U001,0200769623,WAL-MAR co,,2020.0,1930782767.0,2020-04-14,20200414,20200414,20200429.0,USD,RV,1.0,,40122.48,20200414.0,NAH4,1930782767.0,1
U001,0200726979,BJ'S  corporation,2019-03-26 00:00:00,2019.0,1928956859.0,2019-03-10,20190313,20190310,20190325.0,USD,RV,1.0,,571.42,20190310.0,NAA8,1928956859.0,0
U001,0200769623,WAL-MAR us,2019-04-02 00:00:00,2019.0,1928980231.0,2019-03-18,20190317,20190318,20190402.0,USD,RV,1.0,,9935.88,20190318.0,NAH4,1928980231.0,0
CA02,0140104440,SO co,2019-07-31 00:00:00,2019.0,2960565825.0,2019-07-16,20190716,20190716,20190727.0,CAD,RV,1.0,,291991.82,20190717.0,CA10,2960565825.0,0
