order_id,customer_id,product_id,order_amount,order_date,payment_method,status,quantity
8e23c16b-60b5-4030-aaf4-d05b2af2efe4,0964e39c-5313-488d-8ebb-612c71aa20db,PROD-0316,43051.3,2026-11-13T15:18:00.181562,card,success,five
8325115f-6e79-49c2-b188-e1d98d5d7a3a,bc44dbb8-ad1c-47f0-8cac-81c135533b60,PROD-0264,1687.85,,wallet,failed,5
824b63ed-4a9e-4b3a-93eb-37d79d406441,73becdd5-14f3-4f36-8abf-f276571a45ae,PROD-0459,42331.11,2024-10-23,card,fail,3
fbe4de31-34ed-46ce-9444-83a3b51f69de,91e51dfd-c3d4-4ba3-9be6-61e74e28bc65,PROD-0482,31496.42,2025-02-17,card,suc,0
4b032867-a218-4e9a-8a4c-c7909dc1b5de,3b276139-c95c-462f-9ee7-f987dfd86296,PROD-0126,25263.38 ,2025-10-29,UPI ,success,4
5d1e14fd-6f2f-4104-a5fa-31c21f4b6458,d0a0ca1c-c8c5-41e1-97da-ecb9168362b8,PROD-0214,16374.29,2024-08-19,upi,success,4
7233926b-55ce-40a1-be7c-9fb3f906af20,d28baa5a-54d0-4419-8a2e-49d137f5980c,PROD-0296,9897.78,2025-01-15,card,success,2
e783b4e6-7af2-4db7-9aad-d95a3278f6db,dd4d469f-61f6-44be-a7c8-e984c047fb7a,PROD-0279,34623.4,2026-11-17T15:18:03.254883,card,success,4
9a6c8b05-6758-4a8b-aa77-87da0a9335a9,df46a00f-958a-4128-a557-03d63bf02519,PROD-0276,"1,200",2025-03-14,cash,refunded,2.0
b0e8106c-0cba-40dc-a2c2-6df39de922d8,bf4cdb5b-c880-4f95-a93d-530e2fa354b4,PROD-0211,22541.24,2024-01-01,WALLET,success,3
3760375d-3c70-4707-bb08-c253f89b2438,2315b30f-ec4c-499f-b7e6-a12299f5729e,PROD-0236,31437.41,2025-04-27,wallet,success,2
b0cf2f30-74e0-4df6-b5bc-a6771fc30b3e,a9a0c462-0174-4dbf-a083-91cd119c695e,PROD-0231,1664.24,2025-08-16,card,suc,5
d41e78ae-94f6-40c1-b7cc-f1e02d3d54bc,eb35dacc-105c-4830-974a-27878e546d81,PROD-0212,21050.44,2026-09-13T15:17:59.930298,wallet,refunded,1
8e5fc7ac-3c63-4f2d-a06d-ba43dd250d05,117b8630-2158-45e0-8094-d266db2d7af9,PROD-0128,1957.6,2024-11-10,wallet,refunded,five
b55fa0cf-bc3f-4ae2-902b-fc3784be58d8,c0785142-ebf4-41c8-815e-621c2c7035d5,PROD-0213,6367.87,2025-01-13,wallet,Success,4
885586bd-baa1-40d4-93ef-84dc6f027b42,7fb80787-77b0-4e16-a382-bce9e536abe2,PROD-0103,713319.14,2024-04-22,card,success,4
98f710b5-99e7-44ab-a271-dd8f8f7dd585,f8bb9cc5-96a5-4836-b2e3-dff6a6ce0818,PROD-0073,415260.42,2024-10-13,card,success,5
c50f571b-4e4f-45ae-b511-876d68f7f369,053d23e9-a32a-426e-8d90-cc3ce2d72630,PROD-0384,,2024-02-23,cash,success,2.0
3fad6b81-4fb9-4368-96cd-e707d4d16a67,e596a701-5e76-4a64-aaa8-e9acf7001c4c,PROD-0295,49658.7,2024/31/01,wallet,success,2
19994d0f-44ed-4473-b1f0-30c73a9e752e,8148cbf0-fe85-4fd0-bce1-c0025144b7a4,PROD-0149,17118.66,2025-11-01,card,success,2
46b2e384-b02b-4de5-a427-8a37e33f0b4d,d6089299-4b10-422f-be71-ae8e90608e2f,PROD-0433,47159.93,2025/01/10 12:00,upi,success,five
aa562b56-d8ff-45e3-856f-a90f5ea06511,c6f33813-d595-4b72-b484-fb1bd09d3d34,PROD-0345,,2024-08-16,WALLET,success,1
0029fffa-c482-46a8-a386-15902665fa37,f81feabd-5389-4d0a-b50f-072f918f8c3a,PROD-0299,42971.08,2025-04-22,card,success,4
ea75c694-4e5a-4d44-87e2-6c377d43a271,1b93a24b-ae21-4a3b-9f48-f2d0619db35f,PROD-0472,47605.72,2025-03-03,cash,success,4
0a97ee95-d7fa-489f-b53a-ff57e723f05c,a76c1818-cd0e-43ea-87ac-a4ee34c8a884,PROD-0274,28159.62,31-12-2023,wall-et,Success,2
3167426d-1ceb-455c-89fc-479fc65bb83a,eeb57e33-87e6-40c7-9093-834613175b03,PROD-0488,11044.49,2025-01-22,UPI ,success,2
e4ef4f83-43df-4f9d-855c-909faed6f3a0,c9041f28-bbb4-4271-b08d-49365235df2d,PROD-0307,,2024-04-28,c@rd,success,-3
782a8d3d-06cf-477a-b1a7-effdec041d47,d5f7a16b-7081-4879-ba6b-3515dbb36168,PROD-0146,34781.24,, upi,REF,2
0d9671ff-378c-4b4a-8c9e-d375251296a3,f1480e15-2a82-4440-bc43-4160ca15e75c,PROD-0194,6791.74,2025-01-08,upi,success,3
de2d8c0b-34ff-4675-aa13-84dc1e3803de,1e5e620b-b4af-4900-9ee1-451eb819f7cf,PROD-0321,370603.33,31-12-2023,wall-et,success,2
7fad3b09-b6d4-4322-9ee2-d39af62adb3f,d7054421-bb17-4f66-aab0-0bdb943064b5,PROD-0104,-50,2024-10-05,wallet,failed,1
60c3eb18-4060-4593-9510-3e54e2568b07,ae8be68c-e8b6-42a3-861b-005953997add,PROD-0177,"1,200",2024-02-10,cd,success, 
a66b8687-798f-40ea-81bb-4fb7fbe8fae6,0a7ac4e7-bdae-4c24-aeb0-db5584c43fe5,PROD-0472,26681.28,,card,SUCCESS,2.0
a3838b3a-6e79-4c78-b2b3-f16ef3174459,b1abf2c6-eb91-4996-8a61-cd6486211045,PROD-0160,0,2025-05-26,wallet,success,3
2805c017-9a07-4a30-9964-f584aaf82b86,1893eff3-5cae-496a-96e6-ee66dbaa453a,PROD-0019,508956.82,2025-01-04,card,success,3
50ddb746-029b-4649-8513-0f2736b33f86,60f8858c-d1d0-4a79-bf71-d14a8f450722,PROD-0311,49358.12 ,2024-03-09,wallet,failed,2
aedfa0c3-b52c-4b20-a36c-c60ded241de2,e39910ee-8dcd-498d-bff3-43e43ddf1ae9,PROD-0059,,2025-04-11,cash,success,0
01070f55-94af-49ab-b657-b00115f7b9ed,147b797e-42a2-4d57-a1c5-753c370fa883,PROD-0391,24015.49,2025-09-27,card,SUCCESS,five
cf5f972d-5a67-458c-a8d6-cf9adfbd32b3,b26173bf-9060-4196-bf50-76177d9381aa,PROD-0373,"1,200",2024/31/01,cash,success,0
eb575301-2edc-47a8-b532-652f1d4f50c6,fb4390a3-a054-4705-bcad-dcac301dcdd6,PROD-0228,23551.74 ,2025-04-14,upi,fail,4
4dd27526-ae99-41e6-98e1-cf5d61d50957,8692c700-4c1d-4f17-8774-0e72d1dc5952,PROD-0217,138.01,2025-04-16,wallet,success,3
abf1382a-f8b0-4f09-aeef-c85236756e51,437b01cc-4802-4b15-bf66-1402b8f8d3d7,PROD-0120,,2024-08-15,CRAD,failed,0
0141759a-8b24-4bda-8e8e-9b8e0ab17a91,057bc381-3c5a-4ff0-a5ec-386f56bde8ec,PROD-0451,40271.11,2025-06-18,card,refunded,2
4c90c02d-078d-48fe-8942-fb8e7f822751,25f857a7-4f6e-4599-bf1e-3b08c8c1384f,PROD-0217,37175.84,2025-09-10,cash,success,2
c4858ef1-7d3f-4e72-9a33-82b17593cf9e,50d46134-cc89-4a89-b4fc-f5f299317ad4,PROD-0360,27904.73,2025-03-23,upi,success,3
5c3fd545-6b7b-4096-9186-ff02fc1685cc,a50ebdb8-021c-4fb2-aa6f-75e71d67bb06,PROD-0250,49712.84,2024-12-11,wallet,success,2
67ba1f43-20fe-42bf-9381-c4ec41ad51a6,200011d7-7fe6-493d-b27b-8a9c098130e6,PROD-0412,21636.27,2024-06-23,WALLET,refunded ,4
9dd29b60-d5b7-40ca-a73b-13a948483585,1cb80511-9c46-4156-9f43-1a4df28ef197,PROD-0403,-50,2025-09-21,upi,success,5
7eb5134b-8d39-4edb-890d-90dcf04f48a8,0c827bc2-4dc6-4c9d-99d6-86d32a74324c,PROD-0276,43825.33,,card,Success,5
675429fd-9164-4dd7-863b-d4a02980fb8d,7009a94f-5093-41e0-b1a6-c7ea726dc47e,PROD-0355,3707.2,2025-07-23,wallet,success,5
fc8b1ee4-1dca-4d00-aac7-62f6901df3c4,e3d8a890-7e96-461c-8d3f-7e311b925c66,PROD-0262,5790.4,2024-01-31,UPI , FAILED,1
ee730a4d-ae48-42b2-87bc-2b50b21dc99e,439f5630-b5cf-4ddf-8a2d-af9075316aa7,PROD-0212,,2024-01-21,wallet,success, 
92cf9dd9-1a72-4de0-94cd-c1b65a23f7c0,3b9d0386-e613-4213-b031-cc3e553d5b8a,PROD-0157,23978.77,2025-11-10,card,refunded,3
b1451cf0-2fe4-498f-87b8-ec7370b5de41,8771a10e-f7f6-45e2-9a08-6dac9e2533f7,PROD-0119,46334.87,2025-03-15,WALLET,success,2
983cf763-aeba-4ff1-a03c-03b8bc0af262,361df456-6bbc-4c24-b3c3-180ba8fda2f2,PROD-0239,0,2024-11-17,cash,success,3
a77493c5-8a98-4329-a96d-8ac34d515e6a,5f1acf7d-de72-45f6-9469-c91508e707aa,PROD-0260,-50,2025-07-31,cash,success,1
b6bbc5ab-3c70-4503-bbc3-6b1947240d54,ac159831-1fb6-4250-b65c-09edaff65bb0,PROD-0241,24609.63,2025-03-21,cash,success,0
085f7438-63c8-4029-847b-738d823897bd,316de760-a45d-45aa-92c6-b37619aecfdc,PROD-0114,27326.03,2025-10-17,wallet,success,-3
20b03f24-2643-417a-aa24-2d05c3e38f2d,f33d5c78-b879-4ffa-a71a-cba6e9606a5a,PROD-0138,"1,200",2023-12-11,upi,success,2.0
4c5eecbf-eb85-48f1-ae2d-4f48774e5831,1371a9bc-007f-419d-ae39-45ddba74de45,PROD-0472,6273.02,2024-09-02,cash,success,five
291c68cc-90b6-4a2d-a68a-cb4f0e91ee82,c015efd3-9139-4db4-8518-a07eef9241b4,PROD-0111,0,2023-12-31,wallet,success,2
f0ab593f-02ba-4745-820d-cc58e93bc47a,a8cfdfdf-0a56-4432-83e4-656183c7f752,PROD-0203,25296.17,2025-03-07,card,success,0
78dcdd0f-bb93-4e1c-baf7-e75283b19694,70ca8ed9-60ce-487b-860a-fcafb0c392de,PROD-0108,47286.82,2024/31/01,wallet,failed, 
e22a3b96-5103-4b11-a12f-f521d40a7c12,d49a53f9-4402-4f4a-881b-941feaeae960,PROD-0331, 18608.42,2024-05-19,wallet,success,3
e0ce6c97-24ab-4556-afe5-23faecd1dadc,0dbef5c3-bdf6-4e37-a59a-bd38a7538cb0,PROD-0084,"1,200",2024-02-24,upi,suc,5
340e30f3-8ec6-4b6b-a854-654ac2c0080f,666e1799-c560-4c6e-891f-db7d491b1b98,PROD-0130,-50,2025-08-20,wallet,refunded,4
06dfa24f-2bec-4c6e-b49a-a5442b65d434,7098f085-a1c2-4672-9dea-96dec041bda0,PROD-0226,28597.45,2025-05-01,upi,success,-3
b4990167-f5dd-48fa-bbf4-0261c247d4b4,f57ab8ba-5566-4cbb-bae6-e610113fcc6d,PROD-0423,27904.85,2025/01/10 12:00,cash, FAILED,2
29eb3cf5-a032-4bd7-9a9d-ea8a16e1ef27,0aa5f375-b3a6-4e22-b6ba-5545c4cb96d4,PROD-0021,0,2025-05-30,wallet,success,5
697dab16-1678-470a-b381-6becf6e950a9,2cec964b-9e14-48f2-8674-d7455e73f518,PROD-0378,,2025-02-03,cash,success,2
89ac4e9e-7c41-4927-a0e9-2b5066b686a8,e31078a7-c494-43a2-89a3-cfb8c5d9724c,PROD-0053,429375.41,,card,success,4
ee46c343-ab92-482b-b13e-c87789e5d355,de45be4e-4359-4440-907b-39436a0eb1f4,PROD-0300,41346.2,2025-11-17,card,refunded,-3
aac097b8-621c-49ed-a1c1-8319a6196a63,6c187cbf-b34f-43fb-aaea-4faf5bb38ade,PROD-0281,19630.7,2025-02-20,upi,success,2.0
a7c2c511-7de9-4109-930b-6419938048f6,297fd9d6-8fd3-4997-82bd-5c8274aefb33,PROD-0175,-50,2024-01-04,card,success,1
c646806e-524f-4272-b198-9875ca3e1b17,6a63621a-2ea8-46a7-a484-610f3688945d,PROD-0008,42014.88,2024-06-27,card,success,4
5df08b10-b8e2-463d-b393-bf9f404735a0,f593151d-9ecc-4e48-934e-f7e5981de761,PROD-0497,"1,200",2024-12-27,upi,failed,five
e717da8c-5964-4761-8b75-90e2b1779b93,e7e2527b-75d0-42ea-b5e1-7c78e0b8cff6,PROD-0068,9955.17,,upi,success,2
c4591dfd-737b-4a75-b2f0-984357d94a83,3811225a-944e-483d-99d8-e13363ba9bde,PROD-0106,-50,2025-05-09,WALLET,success,0
3d2e34a6-164d-45fe-bedb-d11c10d97861,3328b079-d63d-4cc0-a218-eeaaecb077f9,PROD-0496,410306.99,2025/01/10 12:00,card,success,5
11630a14-655a-443a-a4c1-a484b66742b8,77a1184d-7a43-42cc-ab16-af2767315346,PROD-0172,9060.11,2025-02-25,upi,refunded, 
3d13d1d6-5add-4c42-8cfb-f0abdf9aa90d,90d8f9d9-4439-4655-9260-af6f06ffe6cb,PROD-0326,746336.56,2025-08-31,card,Success,3
3b7ddcd3-c1c5-4c3e-8855-9f4a4d3348df,af54cc0d-bb8e-475b-8701-01354192a042,PROD-0065,34235.04,2024-10-08, upi,success,2
3beb4f1a-26e2-4e92-ad3f-dac728f556d8,297fd9d6-8fd3-4997-82bd-5c8274aefb33,PROD-0479,44403.9,2024-07-31,wallet,success,1
f7b35e8c-ec9f-48d6-9869-a267ba74dc89,06c3080c-0ae0-4032-a59f-a3d733035d96,PROD-0496,-50,2025-02-24,wallet,success,5
5bd3d581-207f-494b-b68d-ce7cdc6ddda2,973803ea-7196-4b4f-b467-2344cdcf7adc,PROD-0161,26299.56,2025-11-30,wallet,refunded, 
6c85bc6c-f7ad-46b7-9ad3-2d2c2e23f16e,21229626-ebec-4c7b-b990-b53f9c3d1af6,PROD-0364,25541.55,2025-03-29,wallet,success,5
dc75d06a-842e-4dc2-a0c2-bc7e74d546dc,d6327e16-9590-4444-aa7b-37bc954bd18a,PROD-0028,42028.67,2023-12-28,upi,success,-3
a8d8aafe-c557-4d50-bfab-568c24e1ec1b,f4ca2854-02f4-4ab5-a50a-6bc985da5997,PROD-0411,46735.22 ,2025-04-30,cash,Success,4
1053a683-21c8-4441-aded-dd7c4e720230,52520ad5-8d5f-4019-abff-3035771f3cdf,PROD-0346,7155.53,,WALLET,success,2.0
97dc6736-f169-4556-94b8-c6673067bf8e,7b56aaca-3865-4766-b307-3f6926c91138,PROD-0409,232825.58,2024/31/01,upi,success,2.0
0b8e83b9-810e-4244-b44d-587eecba3c8d,b87d24d5-694f-4e29-8d06-d7ca7ae28e89,PROD-0421,-50,31-12-2023,wallet,refunded ,1
855f02e6-be63-4eae-9d37-cece88cbb326,0962f56f-36b9-4636-8b75-209b72f40dc9,PROD-0263,13068.66,2025-10-05,card,success,2
11583469-6f06-4dfa-b4d0-38c80f540f78,688aea8d-1e66-44d0-aabf-cc4e6d26497a,PROD-0310,4576.6,31-12-2023,upi,refunded,-3
8d0a432c-f885-4162-a5c5-dc21ebe8d9c5,2d166d98-5e05-446c-8e0e-59b560708220,PROD-0149,30014.0 ,2024-08-25,wallet,refunded,3
4515ed9c-9f8d-462f-8435-261481896adc,d699160f-b52f-49f7-9c43-51ecf6165b3c,PROD-0405,15106.65,2025-06-28,card,success,3
eb88d3a8-42ca-4b8c-af99-ccb8c6e50ebc,1ffa36ec-70cc-4eaa-a434-76a7dbe07ed4,PROD-0308,1389.18,2024-05-16,UPI ,success,1
114b6f5a-f903-4262-8119-8e00f608bb1b,43bbba31-0dd9-41aa-b375-d802cd8eccaf,PROD-0424,26497.53,2024-02-09,wallet,success,3
7c699cba-8e13-46e0-afff-f918ced7d657,bc7e3bcb-5ad8-488d-9bcc-7232973d4a08,PROD-0099,24883.93,2025-01-08,wallet,success,2.0
be8be65a-6972-4651-8873-99b7aa1366c1,42c57335-b280-4834-8cc8-08a4cf9fd51b,PROD-0294,,2025-07-23,cd,fail,1
61fccc21-efe5-47a3-8d4b-9a3220017305,30a98c0b-b54f-4cb0-ad1f-2e7e8a5aa013,PROD-0111,5389.7,2024-06-09,upi,success,5
a526ce7d-78f7-4041-b00a-2fd839d119b0,c892dae0-ad10-4215-8428-be5a4747f9a9,PROD-0147, 18095.33,2026-12-31T15:18:02.274965,cash,success, 
faac8d1e-d6ce-44eb-9e7d-c1db267d6d78,5745323f-e3c1-4801-8267-1482d9a4c53b,PROD-0262,,2024-02-17,card,success,2
1f87e0fb-1ef6-4556-b579-c7102141b726,511541ed-9bb2-4a62-9b53-67628c303bed,PROD-0166,28562.09 ,2025-07-27,upi,success,0
a39faf8e-405d-4862-a7d2-1109131b5033,7d5cbcd3-b352-4055-8222-adecd235d351,PROD-0480,5053.45,2024-07-22,wallet,success,4
697b3bcf-9160-4f4c-8ea3-1ef3ad35a82d,6509d0f8-b3e8-478c-b138-846b50c63e54,PROD-0356,37497.0,2025/01/10 12:00,wallet,success,4
df0f203f-b2cd-4e08-a298-b0df9f60f4d9,0d776a86-1719-4443-bae8-22591e2afa4b,PROD-0347,32989.37,2024-01-25,upi,SUCCESS,1
df9e4ee2-1bc8-4c29-9d3e-9bacbe575b7a,59c6b4ee-cb79-49d5-854d-6e0778be4d15,PROD-0409,8863.78,2024-02-06,UPI ,success,4
fd1addd0-43c7-478d-be52-0c7d082eb0a7,1ec04184-2d0c-47e6-9190-7747d58bd7e9,PROD-0369,33206.07,2025/01/10 12:00,cash,success,2
65fdf67f-3b9c-4f78-8315-dc939c2cec27,b6e25dee-91ea-4a60-b32d-d7a819bba902,PROD-0489,"1,200",2025-09-17,cash,failed,2
8a692f44-1a51-4fa1-9b6b-4f5e0498350b,d06279d4-41dc-4c48-98ee-50e74c018448,PROD-0316,33119.9,2024-07-21,wall-et,success,5
6353f2f0-8e81-4b95-855e-b3cc113fb2bb,53b7b9df-fed4-4286-ab28-54223f7fd785,PROD-0179,14656.04,2025-02-08,upi,success, 
b894bdaa-ba39-43f0-99c3-e23301c0c7ff,d9f3bd64-9916-4f64-9cee-5100f7264c3a,PROD-0478,0,,card,success,5
4607442f-43c2-4b86-b9ed-8f59cf8d34f8,37c1208e-2ea1-457a-b90d-369f872cc69f,PROD-0327,17798.01,2024-08-27,wallet,suc,5
acd0554d-6bd0-4679-b9bc-f119fee527f0,1830093a-c1ad-4baf-ba0f-2d1d60e49ffc,PROD-0361, 40635.82,31-12-2023,WALLET,success,2
33495bd3-f5c9-49c5-9828-f13a9cf927ea,cb280933-be90-4c63-ba1d-c14e94284ac7,PROD-0066,41786.95,2025-05-14,cash,success,3
02cc80e7-a6f7-400e-8a60-a946dba3681e,84827565-5857-42f4-8e27-7ab5a54fbd9a,PROD-0455,12146.58 ,2025/01/10 12:00,wallet,refunded,2
35c7b917-a8fd-487b-bff2-195f6171553e,169a0533-072f-49f5-8e0b-647aba25f2e4,PROD-0148,4972.46,2025-08-27,upi,suc,1
eefc1c96-cf5f-48bf-8ebc-51f6623ecf5c,333a149a-2bd8-4345-b9cd-bb3dded082be,PROD-0380,48246.2,2024-11-01,upi,success,1
a0fb7062-8349-485d-a64b-375551d63be9,b706f810-10aa-4cd7-868f-806252d0a11c,PROD-0021,-50,2025-03-20,card, FAILED,2
7e7cef14-05ab-4df6-8a14-649700cea069,27110b99-d97a-4064-827a-8f17dabbb5c9,PROD-0065,28495.57,2025-07-26,cash,Success,-3
58e279c4-77f5-47e5-9329-782546ef24bb,bc57ceb4-ed41-4dad-83bb-b1d685c00e38,PROD-0125,4386.42,2023-12-17,card,Success,4
168ef420-5395-4ff9-91e4-28fe54cb0b80,16ed4667-e829-433e-890e-c8167c6d01c7,PROD-0404,"1,200",,card,success,2
3b14b347-2257-4583-87be-a279f36e2c2b,c4637563-d6a0-4fe4-960b-99ac46f84727,PROD-0486,7312.16,2024-11-20,cd,success,5
10fe9e4b-33e5-411d-9762-c9c6b8963ca7,0f3ab5e1-4cfb-45f6-8059-fe1e1af3778e,PROD-0149,23373.92 ,2024/31/01,card,refunded,3
5677e642-806f-4713-bf25-76b0960eaf47,f017108d-60d3-4d9a-8e60-cfb90b2e2b13,PROD-0419,30603.88,2024-05-20,cash,success,2
a9c01c4f-ed80-4648-9854-a318752ac9ac,a0dc231c-a8c8-455c-8f1d-2d4cd79d1952,PROD-0224,41409.81,2024-02-02,upi,refunded,3
0bc6e82c-a923-467f-8507-2613b553dc9a,eb933107-bf86-414e-a4e1-91036e9125cf,PROD-0233,4651.19,2026-02-21T15:18:02.980521,upi,fail,-3
c1be1796-b65f-492f-a914-66181a7d545f,f5b4623f-55f0-4aff-8c40-923a180afc8e,PROD-0129,,2025-04-19,card,success, 
5ba90aa7-3905-4b41-9cb3-7c04e404f7b6,8d62bb3c-5e59-4a3e-99ea-9cc841a06774,PROD-0446,37897.34,2024-08-18, upi,success,1
a3eb7a5b-33be-4a84-b21c-7d5a3b38e48d,8a4e9d61-dd78-4d8c-8ea1-eb608458ba64,PROD-0190,31660.9,2025/01/10 12:00,UPI ,success,0
3dac6862-ac7d-48e5-b6a6-b5873b83c416,3f30b786-4246-4f1f-92e2-47d5c8b4fe17,PROD-0450,48234.15,2024-09-29,CRAD,fail,4
14e9077f-7b2c-4611-bef2-3f9baa582dd2,cf9233c4-03f1-4549-8fe9-8dbd0d6b7ccf,PROD-0208,9473.14,2024-09-03,card,refunded,1
6b9a6844-d101-4634-a07d-b9ef0be50a6e,87dc2d24-f4b8-4942-8990-47471664bc49,PROD-0113,7432.59,2026-09-03T15:18:00.851218,cash,SUCCESS,2.0
2c265ced-be60-4362-876a-d4897394a3f6,66ddf371-8690-4222-a869-10a4401e67a3,PROD-0110,10687.78,2024-02-14,cash,failed,3
e874e9c5-42fa-46cd-8ba3-c048352223d3,a02a34e1-37de-4c7e-9a3b-7523d643cd3a,PROD-0159,23885.42,2023-12-27,card,success,five
015d2f67-ef59-474a-8b43-1a295467321b,33ef555b-49cc-464c-89be-fc6de897d9b7,PROD-0285,850381.46,2024/31/01,CRAD,SUCCESS,2
de408eb3-2495-4b6c-953d-5aa9c1822153,06575cd1-1897-4fe0-8279-e27eccd2ea32,PROD-0259,"1,200",2024-03-15,CRAD,success,2
ca13f42a-78a6-44ab-9016-47ac0339af08,ef23835d-89dc-46f3-a753-5432b8ad998d,PROD-0229, 29737.43,2024-11-17,wallet, FAILED,-3
679b6f28-c34b-4ea9-8f34-bb51bd27d252,7b362864-59e5-4f8f-b19a-d27bc73d4c97,PROD-0168,12177.3,2024-09-06,upi,Success,2
8b1d0b87-938a-4f17-aac4-bbb4eefce188,144572db-2967-4c2a-a587-13a776d515df,PROD-0232,21058.45,2026-05-22T15:18:01.515351,card,suc,5
32447c93-044f-4eb1-9841-cf90e60c6b4a,fc58ab47-2541-4461-b089-5cf589439d5b,PROD-0458,25401.02,2025-07-03,upi,success,-3
393276a5-6350-4296-8824-f17261b12733,5d76a02f-34c7-45f3-a3eb-93e16570a76a,PROD-0402,20222.03,31-12-2023,card,success,4
f6639446-aa20-4c27-b9b8-771e0ea0a920,1dc0ff3c-e7a5-448a-bf1e-0728d776bbf4,PROD-0078, 43261.81,2024-02-15,card,success,3
2884ee0f-53f8-4df0-b197-c8a3fe8a06be,2c561b63-c2b0-407c-8229-8cf85c9f5c95,PROD-0368,10679.61,2024-01-19,WALLET,failed,3
fa899ee3-a0c5-446a-af8d-6f1da21dc78a,c2cd64c6-22ed-4c91-9498-ed0385e5395d,PROD-0196,,2024-06-26, upi,refunded,3
60d2de38-1489-4143-a51a-e4671a023916,01f31043-2eb9-4697-a6da-ae82f57c9540,PROD-0220,3388.28,2025-02-16,upi,success,3
c5710ade-76de-4eb3-8d88-f2cfb1a82a06,c4a5b9da-919e-404a-b661-c9aa7536a72b,PROD-0197,38975.95,2024-04-04,card,Success,2
237893c2-7554-40b2-a7d6-b07d69c51d90,ff84e850-02fd-4cb2-a86c-9484658d229c,PROD-0228,3298.75,2023-12-27,wallet,SUCCESS,5
06b049df-a544-402c-bbc4-b217c315e159,78fba175-b7bc-4990-be8c-5b29be4107f7,PROD-0217,485.79,2025-03-27,card,success,5
b7d2aa7c-84cf-4886-8f31-9a35e53ff16e,7d0ca23f-44ca-4308-a906-8ed46a82cd57,PROD-0271,8521.33,2024-08-22,upi,success,1
2d0a310d-9f00-4dc2-b730-3f3ffc4e5644,4ab05669-e987-4384-83eb-8ac1f9d35ca8,PROD-0485,30638.01,2025-02-10,wallet,SUCCESS,0
b8b2cdb5-4de8-46d5-918c-b8280f0c2561,139c8fd3-5607-4dfb-86b4-7fc03edb7617,PROD-0283,2407.48,2025-03-23,wallet,success,2.0
d11c353e-f9c8-4468-8567-92b5d1ededb8,09dad062-9a64-497b-9fcc-f31112b72553,PROD-0367,28004.92,2024-12-20,wallet,SUCCESS,2.0
954a6eac-bfdb-4335-8357-1cd0cae86f6e,ee608153-d642-48e1-a8aa-9c081d325411,PROD-0057,6205.94,2025/01/10 12:00,UPI ,success,0
83ff7be6-47a9-4f5a-964d-a1fe34c6dc0b,65fb9fe9-168f-478a-bb1a-1438efaba580,PROD-0040,43506.03,2024-02-04,wallet,success,1
9b1ae941-ec7e-4cc7-ae11-bc3ea0b3859d,9acb0611-db52-441b-865c-08b3a5b61690,PROD-0468,19779.9,2024-12-27,cash,success,4
564a3337-e161-4e48-b4e3-9cab508253c0,3b1daff0-af17-4f35-986a-d75ec41ae2b4,PROD-0050,21253.47,2025-08-07,wall-et,success, 
e0fd72df-643d-4cc4-8bda-24568642da41,e87c7b1c-1745-4b5c-88c6-53e68004f2aa,PROD-0174,31223.64,2025-07-08,cash,REF,-3
a3198580-fa64-45d8-af22-2e8e40267b1c,fd4f44e0-4c65-4ec2-b9a0-e3e781087b76,PROD-0330,19836.66,2024-11-05,card,success,five
7be4311f-f67c-492e-9895-a4a18c832dec,291bbc73-634d-4cc7-bdde-be3129e57456,PROD-0345,3108.37,2025-05-09,card,Success,2
37b9e6e3-452f-4cfc-b30b-9f88bf318d02,b42e62db-0f76-4a07-b971-9082975dfa7f,PROD-0412,22540.19,2024-09-07,upi,success,five
882db288-d4c3-4a55-b95d-cca8d05e5e26,2f12f162-c7a1-4549-80e2-19391ada0a7f,PROD-0139,0,2025-09-14,cash, FAILED,2
45f9759d-8818-4eb9-9ba5-4c1b85d92f2e,e6e5d614-7b9c-430a-84f8-5a0ac1570c53,PROD-0130,5307.72,2025/01/10 12:00,upi,suc,2
37b2e3de-b513-48b3-925b-0d7a51580837,b1091702-fdaf-4158-9db8-52eca7988e81,PROD-0303,11634.44,2024-10-24,WALLET,success,2
10cf7f54-230f-4d2c-934d-3cdc004b9f57,06e0f4d8-c921-4500-a4f2-d69843573e48,PROD-0474,1070.85,31-12-2023,wallet,refunded ,1
4a9fca39-c409-4de9-9e38-416301925fa9,467991c2-d9e7-4af0-8cd0-7d20f575764d,PROD-0396,38257.25,2024-08-03,cd,success,4
4d18538b-ab82-4f54-854c-38daafd5db95,f27f2d00-1d1a-43c9-bb0c-4e834be5c918,PROD-0183,"1,200",2024-04-30,wallet,SUCCESS,2
532acbff-7d4b-4153-a7c7-571b01049093,9afeebf2-5406-4a1c-9e8e-4151ea2300aa,PROD-0057,37424.17,2025-01-26,upi, FAILED,1
7bdd6518-1a69-42b9-a2c1-3a2dc341ec3e,3f7fe0e0-4586-455a-830c-a5d68a858225,PROD-0185,30991.25 ,31-12-2023,upi,success,4
0983a77f-e8c8-44d8-8c9e-3d54a7def9c8,32c6d776-af43-4a54-b53c-f9e8fb8282cf,PROD-0004,"1,200",2025-04-01,card,success,5
d56b440e-ca4a-4502-a529-591e737d2d91,446b6911-002e-4ad1-853e-b7b23b546484,PROD-0443,23375.04,2025-09-30,card,refunded,five
